Hydrophobicity cutoff,Blob length,Blob hydrophobicity class,total SNPs,Enrichment,p value,color
0.37,31,s,12,1.27,0.486,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.37,32,s,3,0.63,1.0,"rgb(255.0, 160.0, 160.0)"
0.37,33,s,6,6.34,0.00133,"rgb(0.0, 0.0, 255.0)"
0.37,34,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.37,35,s,8,0.42,0.349,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.37,36,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.37,37,s,7,0.51,0.453,"rgb(255.0, 130.0, 130.0)"
0.37,39,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.37,40,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.37,41,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.37,43,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.37,44,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.37,47,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.37,48,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.37,49,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.37,51,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.37,52,s,6,1.27,0.515,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.37,54,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.37,56,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.37,57,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.37,58,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.37,59,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.37,61,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.37,62,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.37,63,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.37,64,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.37,65,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.37,67,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.37,68,s,9,0.36,0.194,"rgb(255.0, 92.0, 92.0)"
0.37,69,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.37,70,s,6,0.63,0.777,"rgb(255.0, 160.0, 160.0)"
0.37,71,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.37,72,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.37,73,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.37,74,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.37,76,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.37,78,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.37,79,s,11,0.72,0.671,"rgb(255.0, 184.0, 184.0)"
0.37,80,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.37,81,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.37,82,s,4,3.8,0.0458,"rgb(0.0, 0.0, 255.0)"
0.37,83,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.37,84,s,8,2.11,0.0917,"rgb(0.0, 0.0, 255.0)"
0.37,85,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.37,86,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.37,87,s,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.37,88,s,10,0.14,0.0131,"rgb(255.0, 34.0, 34.0)"
0.37,89,s,15,0.09,0.000402,"rgb(255.0, 22.0, 22.0)"
0.37,90,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.37,91,s,11,0.13,0.00657,"rgb(255.0, 32.0, 32.0)"
0.37,92,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.37,93,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.37,94,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.37,95,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.37,96,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.37,97,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.37,98,s,16,0.29,0.0177,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.37,99,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.38,1,s,1611,1.18,9.39e-06,"rgb(208.0, 208.0, 255.0)"
0.38,3,s,1802,1.2,5.95e-08,"rgb(204.0, 204.0, 255.0)"
0.38,4,s,910,0.87,0.00582,"rgb(255.0, 222.0, 222.0)"
0.38,5,s,742,1.13,0.0222,"rgb(222.0, 222.0, 255.0)"
0.38,6,s,572,0.84,0.00728,"rgb(255.0, 214.0, 214.0)"
0.38,7,s,435,1.02,0.771,"rgb(250.0, 250.0, 255.0)"
0.38,8,s,300,1.17,0.0638,"rgb(211.99999999999997, 211.99999999999997, 255.0)"
0.38,9,s,235,0.86,0.152,"rgb(255.0, 220.0, 220.0)"
0.38,10,s,156,0.86,0.242,"rgb(255.0, 220.0, 220.0)"
0.38,12,s,152,0.8,0.101,"rgb(255.0, 204.0, 204.0)"
0.38,13,s,112,0.92,0.624,"rgb(255.0, 234.0, 234.0)"
0.38,14,s,110,1.36,0.0243,"rgb(162.0, 162.0, 255.0)"
0.38,15,s,84,0.78,0.183,"rgb(255.0, 198.0, 198.0)"
0.38,16,s,80,0.68,0.0417,"rgb(255.0, 174.0, 174.0)"
0.38,17,s,106,2.09,9.05e-08,"rgb(0.0, 0.0, 255.0)"
0.38,18,s,75,1.17,0.321,"rgb(211.99999999999997, 211.99999999999997, 255.0)"
0.38,19,s,54,0.87,0.618,"rgb(255.0, 222.0, 222.0)"
0.38,20,s,60,1.36,0.0933,"rgb(162.0, 162.0, 255.0)"
0.38,21,s,25,0.4,0.0138,"rgb(255.0, 102.0, 102.0)"
0.38,22,s,56,2.28,1.1e-05,"rgb(0.0, 0.0, 255.0)"
0.38,23,s,36,0.31,0.000216,"rgb(255.0, 78.0, 78.0)"
0.38,24,s,48,2.31,2.89e-05,"rgb(0.0, 0.0, 255.0)"
0.38,26,s,19,0.74,0.517,"rgb(255.0, 188.0, 188.0)"
0.38,27,s,9,0.36,0.194,"rgb(255.0, 92.0, 92.0)"
0.38,28,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.38,29,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.38,30,s,47,5.35,4.2e-16,"rgb(0.0, 0.0, 255.0)"
0.38,31,s,8,0.76,1.0,"rgb(255.0, 194.0, 194.0)"
0.38,32,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.38,33,s,7,3.17,0.0225,"rgb(0.0, 0.0, 255.0)"
0.38,34,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.38,35,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.38,37,s,6,0.25,0.201,"rgb(255.0, 64.0, 64.0)"
0.38,39,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.38,40,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.38,41,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.38,43,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.38,44,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.38,47,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.38,48,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.38,49,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.38,51,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.38,52,s,6,1.27,0.515,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.38,54,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.38,56,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.38,57,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.38,58,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.38,59,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.38,61,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.38,62,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.38,63,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.38,64,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.38,65,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.38,67,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.38,68,s,9,0.36,0.194,"rgb(255.0, 92.0, 92.0)"
0.38,69,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.38,70,s,6,0.63,0.777,"rgb(255.0, 160.0, 160.0)"
0.38,71,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.38,72,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.38,73,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.38,74,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.38,76,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.38,78,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.38,79,s,11,0.72,0.671,"rgb(255.0, 184.0, 184.0)"
0.38,80,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.38,81,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.38,82,s,4,3.8,0.0458,"rgb(0.0, 0.0, 255.0)"
0.38,83,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.38,84,s,8,2.11,0.0917,"rgb(0.0, 0.0, 255.0)"
0.38,85,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.38,86,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.38,87,s,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.38,88,s,10,0.14,0.0131,"rgb(255.0, 34.0, 34.0)"
0.38,89,s,15,0.09,0.000402,"rgb(255.0, 22.0, 22.0)"
0.38,90,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.38,91,s,11,0.13,0.00657,"rgb(255.0, 32.0, 32.0)"
0.38,92,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.38,93,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.38,94,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.38,95,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.38,96,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.38,97,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.38,98,s,16,0.29,0.0177,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.38,99,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.39,1,s,1531,1.26,8.43e-10,"rgb(188.0, 188.0, 255.0)"
0.39,3,s,1686,1.19,1.54e-06,"rgb(206.0, 206.0, 255.0)"
0.39,4,s,866,0.91,0.062,"rgb(255.0, 232.0, 232.0)"
0.39,5,s,703,1.1,0.0967,"rgb(230.0, 230.0, 255.0)"
0.39,6,s,487,0.71,2.1e-06,"rgb(255.0, 179.99999999999997, 179.99999999999997)"
0.39,7,s,408,0.98,0.852,"rgb(255.0, 250.0, 250.0)"
0.39,8,s,271,1.19,0.0563,"rgb(206.0, 206.0, 255.0)"
0.39,9,s,206,0.96,0.794,"rgb(255.0, 243.99999999999997, 243.99999999999997)"
0.39,10,s,137,0.73,0.0216,"rgb(255.0, 186.0, 186.0)"
0.39,12,s,152,0.92,0.588,"rgb(255.0, 234.0, 234.0)"
0.39,13,s,95,0.88,0.497,"rgb(255.0, 224.0, 224.0)"
0.39,14,s,80,1.04,0.799,"rgb(244.0, 244.0, 255.0)"
0.39,15,s,94,1.27,0.117,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.39,16,s,69,0.59,0.0106,"rgb(255.0, 150.0, 150.0)"
0.39,17,s,79,1.59,0.00401,"rgb(104.0, 104.0, 255.0)"
0.39,18,s,81,1.37,0.0469,"rgb(160.0, 160.0, 255.0)"
0.39,19,s,46,0.61,0.0542,"rgb(255.0, 156.0, 156.0)"
0.39,20,s,50,0.6,0.0332,"rgb(255.0, 152.0, 152.0)"
0.39,21,s,28,0.51,0.0568,"rgb(255.0, 130.0, 130.0)"
0.39,22,s,49,2.87,1.12e-07,"rgb(0.0, 0.0, 255.0)"
0.39,23,s,41,0.46,0.00705,"rgb(255.0, 116.0, 116.0)"
0.39,24,s,26,0.67,0.274,"rgb(255.0, 170.0, 170.0)"
0.39,26,s,12,0.91,1.0,"rgb(255.0, 232.0, 232.0)"
0.39,27,s,29,2.82,5.35e-05,"rgb(0.0, 0.0, 255.0)"
0.39,28,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.39,29,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.39,30,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.39,31,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.39,32,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.39,33,s,8,0.18,0.0519,"rgb(255.0, 46.0, 46.0)"
0.39,34,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.39,35,s,5,5.07,0.00865,"rgb(0.0, 0.0, 255.0)"
0.39,36,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.39,37,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.39,39,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.39,40,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.39,41,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.39,43,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.39,44,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.39,47,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.39,48,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.39,49,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.39,51,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.39,52,s,6,1.27,0.515,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.39,54,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.39,56,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.39,57,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.39,58,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.39,59,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.39,61,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.39,62,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.39,63,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.39,64,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.39,65,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.39,67,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.39,68,s,9,0.36,0.194,"rgb(255.0, 92.0, 92.0)"
0.39,69,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.39,70,s,6,0.63,0.777,"rgb(255.0, 160.0, 160.0)"
0.39,71,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.39,72,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.39,73,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.39,74,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.39,76,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.39,78,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.39,79,s,11,0.72,0.671,"rgb(255.0, 184.0, 184.0)"
0.39,80,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.39,81,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.39,82,s,4,3.8,0.0458,"rgb(0.0, 0.0, 255.0)"
0.39,83,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.39,84,s,8,2.11,0.0917,"rgb(0.0, 0.0, 255.0)"
0.39,85,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.39,86,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.39,87,s,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.39,88,s,10,0.14,0.0131,"rgb(255.0, 34.0, 34.0)"
0.39,89,s,15,0.09,0.000402,"rgb(255.0, 22.0, 22.0)"
0.39,90,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.39,91,s,11,0.13,0.00657,"rgb(255.0, 32.0, 32.0)"
0.39,92,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.39,93,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.39,94,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.39,95,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.39,96,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.39,97,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.39,98,s,16,0.29,0.0177,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.39,99,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.4,1,s,1431,1.29,4.85e-11,"rgb(179.99999999999997, 179.99999999999997, 255.0)"
0.4,3,s,1595,1.21,2.49e-07,"rgb(202.0, 202.0, 255.0)"
0.4,4,s,802,0.96,0.427,"rgb(255.0, 243.99999999999997, 243.99999999999997)"
0.4,5,s,627,1.06,0.343,"rgb(240.0, 240.0, 255.0)"
0.4,6,s,443,0.74,4.99e-05,"rgb(255.0, 188.0, 188.0)"
0.4,7,s,345,1.12,0.144,"rgb(224.0, 224.0, 255.0)"
0.4,8,s,219,1.11,0.297,"rgb(226.0, 226.0, 255.0)"
0.4,9,s,175,0.89,0.344,"rgb(255.0, 226.0, 226.0)"
0.4,10,s,125,0.82,0.174,"rgb(255.0, 208.0, 208.0)"
0.4,12,s,117,0.63,0.00267,"rgb(255.0, 160.0, 160.0)"
0.4,13,s,87,0.81,0.246,"rgb(255.0, 206.0, 206.0)"
0.4,14,s,67,0.75,0.191,"rgb(255.0, 192.0, 192.0)"
0.4,15,s,87,1.36,0.045,"rgb(162.0, 162.0, 255.0)"
0.4,16,s,68,0.46,0.000227,"rgb(255.0, 116.0, 116.0)"
0.4,17,s,68,2.48,9.13e-08,"rgb(0.0, 0.0, 255.0)"
0.4,18,s,53,0.97,1.0,"rgb(255.0, 248.0, 248.0)"
0.4,19,s,43,0.83,0.508,"rgb(255.0, 211.99999999999997, 211.99999999999997)"
0.4,20,s,46,0.68,0.123,"rgb(255.0, 174.0, 174.0)"
0.4,21,s,23,0.68,0.31,"rgb(255.0, 174.0, 174.0)"
0.4,22,s,47,1.87,0.00255,"rgb(32.0, 32.0, 255.0)"
0.4,23,s,41,0.46,0.00705,"rgb(255.0, 116.0, 116.0)"
0.4,24,s,22,0.48,0.0654,"rgb(255.0, 121.99999999999999, 121.99999999999999)"
0.4,26,s,14,0.95,1.0,"rgb(255.0, 242.0, 242.0)"
0.4,27,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.4,28,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.4,29,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.4,30,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.4,31,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.4,32,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.4,33,s,3,0.63,1.0,"rgb(255.0, 160.0, 160.0)"
0.4,34,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.4,35,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.4,37,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.4,39,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.4,40,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.4,41,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.4,43,s,6,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.4,44,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.4,47,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.4,48,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.4,49,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.4,51,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.4,52,s,6,1.27,0.515,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.4,54,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.4,56,s,2,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.4,57,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.4,58,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.4,59,s,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.4,61,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.4,62,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.4,63,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.4,64,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.4,65,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.4,67,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.4,68,s,9,0.36,0.194,"rgb(255.0, 92.0, 92.0)"
0.4,69,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.4,70,s,6,0.63,0.777,"rgb(255.0, 160.0, 160.0)"
0.4,71,s,3,2.54,0.187,"rgb(0.0, 0.0, 255.0)"
0.4,72,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.4,73,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.4,74,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.4,76,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.4,78,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.4,79,s,11,0.72,0.671,"rgb(255.0, 184.0, 184.0)"
0.4,80,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.4,81,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.4,82,s,4,3.8,0.0458,"rgb(0.0, 0.0, 255.0)"
0.4,83,s,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.4,84,s,8,2.11,0.0917,"rgb(0.0, 0.0, 255.0)"
0.4,85,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.4,86,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.4,87,s,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.4,88,s,10,0.14,0.0131,"rgb(255.0, 34.0, 34.0)"
0.4,89,s,15,0.09,0.000402,"rgb(255.0, 22.0, 22.0)"
0.4,90,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.4,91,s,11,0.13,0.00657,"rgb(255.0, 32.0, 32.0)"
0.4,92,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.4,93,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.4,94,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.4,95,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.4,96,s,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.4,97,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.4,98,s,16,0.29,0.0177,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.4,99,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.41,1,s,1288,1.25,3.09e-08,"rgb(190.0, 190.0, 255.0)"
0.41,3,s,1384,1.22,4.97e-07,"rgb(198.0, 198.0, 255.0)"
0.41,4,s,748,1.08,0.159,"rgb(234.0, 234.0, 255.0)"
0.41,5,s,510,0.99,0.868,"rgb(255.0, 252.0, 252.0)"
0.41,6,s,340,0.73,0.000222,"rgb(255.0, 186.0, 186.0)"
0.41,7,s,267,1.19,0.0548,"rgb(206.0, 206.0, 255.0)"
0.41,8,s,182,0.97,0.868,"rgb(255.0, 248.0, 248.0)"
0.41,9,s,132,0.8,0.117,"rgb(255.0, 204.0, 204.0)"
0.41,10,s,98,0.67,0.0197,"rgb(255.0, 170.0, 170.0)"
0.41,12,s,88,0.88,0.482,"rgb(255.0, 224.0, 224.0)"
0.41,13,s,52,0.93,0.837,"rgb(255.0, 238.0, 238.0)"
0.41,14,s,36,0.72,0.288,"rgb(255.0, 184.0, 184.0)"
0.41,15,s,53,1.32,0.15,"rgb(174.0, 174.0, 255.0)"
0.41,16,s,58,0.72,0.138,"rgb(255.0, 184.0, 184.0)"
0.41,17,s,59,2.13,3.22e-05,"rgb(0.0, 0.0, 255.0)"
0.41,18,s,43,0.91,0.821,"rgb(255.0, 232.0, 232.0)"
0.41,19,s,30,0.85,0.69,"rgb(255.0, 216.0, 216.0)"
0.41,20,s,26,1.09,0.762,"rgb(232.0, 232.0, 255.0)"
0.41,21,s,17,0.69,0.494,"rgb(255.0, 176.0, 176.0)"
0.41,22,s,30,1.27,0.379,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.41,23,s,27,0.1,1.31e-06,"rgb(255.0, 24.0, 24.0)"
0.41,24,s,17,0.39,0.0577,"rgb(255.0, 97.99999999999999, 97.99999999999999)"
0.41,26,s,9,0.16,0.0262,"rgb(255.0, 40.0, 40.0)"
0.41,27,s,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.41,28,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.41,29,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.41,30,s,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.41,31,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.41,33,s,2,1.27,0.546,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.41,34,s,1,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.41,41,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.41,43,s,6,inf,0.0,"rgb(0.0, 0.0, 255.0)"
0.41,44,s,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
