Hydrophobicity cutoff,Blob length,Blob hydrophobicity class,total SNPs,Enrichment,p value,color
0.49,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.49,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.49,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.49,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.49,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.49,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.49,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.49,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.5,2,p,1605,1.5,8.51e-30,"rgb(255, 0, 0)"
0.5,4,p,582,1.59,5.78e-15,"rgb(255, 0, 0)"
0.5,5,p,341,1.34,0.000228,"rgb(255, 0, 0)"
0.5,6,p,238,1.48,3.26e-05,"rgb(255, 0, 0)"
0.5,7,p,132,0.82,0.185,"rgb(92.00000000000001, 92.00000000000001, 255.0)"
0.5,8,p,91,0.91,0.642,"rgb(46.00000000000001, 46.00000000000001, 255.0)"
0.5,9,p,82,0.46,5.87e-05,"rgb(255.0, 234.0, 234.0)"
0.5,10,p,56,0.76,0.252,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.5,11,p,47,1.71,0.00788,"rgb(255, 0, 0)"
0.5,13,p,27,1.37,0.27,"rgb(255, 0, 0)"
0.5,14,p,27,0.63,0.229,"rgb(188.0, 188.0, 255.0)"
0.5,15,p,13,0.38,0.104,"rgb(255.0, 194.0, 194.0)"
0.5,16,p,24,1.07,0.754,"rgb(255, 0, 0)"
0.5,17,p,12,0.63,0.545,"rgb(188.0, 188.0, 255.0)"
0.5,18,p,9,0.16,0.0262,"rgb(255.0, 80.0, 80.0)"
0.5,19,p,11,2.22,0.0419,"rgb(255, 0, 0)"
0.5,20,p,10,1.27,0.607,"rgb(255, 0, 0)"
0.5,21,p,6,2.54,0.0757,"rgb(255, 0, 0)"
0.5,22,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.5,23,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.5,24,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.5,25,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.5,41,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.5,44,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.5,48,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.5,51,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.5,52,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.5,54,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.5,56,p,2,inf,0.0,"rgb(255, 0, 0)"
0.5,57,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.5,58,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.5,59,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.5,61,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.5,62,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.5,63,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.5,64,p,1,inf,0.0,"rgb(255, 0, 0)"
0.5,65,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.5,66,p,3,0.63,1.0,"rgb(188.0, 188.0, 255.0)"
0.5,68,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.5,69,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.5,70,p,6,0.63,0.777,"rgb(188.0, 188.0, 255.0)"
0.5,71,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.5,72,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.5,73,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.5,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.5,76,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.5,78,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.5,79,p,11,0.72,0.671,"rgb(142.0, 142.0, 255.0)"
0.5,80,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.5,81,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.5,82,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.5,83,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.5,84,p,8,2.11,0.0917,"rgb(255, 0, 0)"
0.5,85,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.5,86,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.5,87,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.5,88,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.5,89,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.5,90,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.5,91,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.5,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.5,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.5,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.5,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.5,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.5,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.5,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.5,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.5,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.51,2,p,1467,1.48,1.56e-25,"rgb(255, 0, 0)"
0.51,4,p,497,1.58,9.75e-13,"rgb(255, 0, 0)"
0.51,5,p,281,1.33,0.00087,"rgb(255, 0, 0)"
0.51,6,p,176,1.24,0.0484,"rgb(255, 0, 0)"
0.51,7,p,92,0.68,0.0238,"rgb(162.0, 162.0, 255.0)"
0.51,8,p,80,0.8,0.259,"rgb(102.0, 102.0, 255.0)"
0.51,9,p,71,0.61,0.0143,"rgb(198.0, 198.0, 255.0)"
0.51,10,p,58,0.72,0.138,"rgb(142.0, 142.0, 255.0)"
0.51,11,p,43,2.14,0.000334,"rgb(255, 0, 0)"
0.51,13,p,21,1.69,0.0854,"rgb(255, 0, 0)"
0.51,14,p,18,0.07,4.9e-05,"rgb(255.0, 34.0, 34.0)"
0.51,15,p,15,0.2,0.00437,"rgb(255.0, 102.0, 102.0)"
0.51,16,p,13,0.56,0.344,"rgb(224.0, 224.0, 255.0)"
0.51,17,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.51,18,p,7,0.21,0.102,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.51,19,p,5,0.85,1.0,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.51,20,p,9,1.58,0.254,"rgb(255, 0, 0)"
0.51,21,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.51,22,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.51,23,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.51,24,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.51,25,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.51,41,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.51,44,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.51,48,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.51,51,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.51,52,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.51,54,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.51,56,p,2,inf,0.0,"rgb(255, 0, 0)"
0.51,57,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.51,58,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.51,59,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.51,61,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.51,62,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.51,63,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.51,64,p,1,inf,0.0,"rgb(255, 0, 0)"
0.51,65,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.51,66,p,3,0.63,1.0,"rgb(188.0, 188.0, 255.0)"
0.51,68,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.51,69,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.51,70,p,6,0.63,0.777,"rgb(188.0, 188.0, 255.0)"
0.51,71,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.51,72,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.51,73,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.51,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.51,76,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.51,78,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.51,79,p,11,0.72,0.671,"rgb(142.0, 142.0, 255.0)"
0.51,80,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.51,81,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.51,82,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.51,83,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.51,84,p,8,2.11,0.0917,"rgb(255, 0, 0)"
0.51,85,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.51,86,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.51,87,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.51,88,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.51,89,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.51,90,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.51,91,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.51,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.51,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.51,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.51,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.51,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.51,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.51,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.51,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.51,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.52,2,p,1464,1.52,6.99e-29,"rgb(255, 0, 0)"
0.52,4,p,471,1.55,3.72e-11,"rgb(255, 0, 0)"
0.52,5,p,253,1.41,0.000202,"rgb(255, 0, 0)"
0.52,6,p,154,1.17,0.166,"rgb(255, 0, 0)"
0.52,7,p,84,0.6,0.00559,"rgb(204.0, 204.0, 255.0)"
0.52,8,p,81,0.75,0.114,"rgb(126.0, 126.0, 255.0)"
0.52,9,p,61,0.45,0.000392,"rgb(255.0, 230.0, 230.0)"
0.52,10,p,40,0.42,0.00268,"rgb(255.0, 214.0, 214.0)"
0.52,11,p,34,3.04,2.94e-06,"rgb(255, 0, 0)"
0.52,13,p,18,1.01,0.859,"rgb(255, 0, 0)"
0.52,14,p,13,0.11,0.00163,"rgb(255.0, 56.0, 56.0)"
0.52,15,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.52,16,p,11,0.48,0.232,"rgb(255.0, 243.99999999999997, 243.99999999999997)"
0.52,17,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.52,18,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.52,19,p,4,1.27,0.674,"rgb(255, 0, 0)"
0.52,20,p,4,1.27,0.674,"rgb(255, 0, 0)"
0.52,21,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.52,22,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.52,23,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.52,24,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.52,41,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.52,44,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.52,48,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.52,51,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.52,52,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.52,54,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.52,56,p,2,inf,0.0,"rgb(255, 0, 0)"
0.52,57,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.52,58,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.52,59,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.52,61,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.52,62,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.52,63,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.52,64,p,1,inf,0.0,"rgb(255, 0, 0)"
0.52,65,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.52,66,p,3,0.63,1.0,"rgb(188.0, 188.0, 255.0)"
0.52,68,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.52,69,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.52,70,p,6,0.63,0.777,"rgb(188.0, 188.0, 255.0)"
0.52,71,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.52,72,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.52,73,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.52,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.52,76,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.52,78,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.52,79,p,11,0.72,0.671,"rgb(142.0, 142.0, 255.0)"
0.52,80,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.52,81,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.52,82,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.52,83,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.52,84,p,8,2.11,0.0917,"rgb(255, 0, 0)"
0.52,85,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.52,86,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.52,87,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.52,88,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.52,89,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.52,90,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.52,91,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.52,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.52,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.52,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.52,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.52,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.52,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.52,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.52,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.52,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.53,2,p,1413,1.57,4.36e-32,"rgb(255, 0, 0)"
0.53,4,p,436,1.61,3.54e-12,"rgb(255, 0, 0)"
0.53,5,p,218,1.24,0.0273,"rgb(255, 0, 0)"
0.53,6,p,137,1.18,0.181,"rgb(255, 0, 0)"
0.53,7,p,81,0.6,0.00609,"rgb(204.0, 204.0, 255.0)"
0.53,8,p,76,0.66,0.031,"rgb(174.0, 174.0, 255.0)"
0.53,9,p,47,0.3,1.43e-05,"rgb(255.0, 152.0, 152.0)"
0.53,10,p,31,0.19,1.09e-05,"rgb(255.0, 96.0, 96.0)"
0.53,11,p,16,1.27,0.425,"rgb(255, 0, 0)"
0.53,13,p,16,0.99,1.0,"rgb(4.000000000000014, 4.000000000000014, 255.0)"
0.53,14,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.53,15,p,16,0.08,0.000199,"rgb(255.0, 40.0, 40.0)"
0.53,16,p,8,0.76,1.0,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.53,17,p,8,0.42,0.349,"rgb(255.0, 214.0, 214.0)"
0.53,18,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.53,19,p,4,1.27,0.674,"rgb(255, 0, 0)"
0.53,20,p,4,1.27,0.674,"rgb(255, 0, 0)"
0.53,21,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.53,22,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.53,23,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.53,24,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.53,41,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.53,44,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.53,48,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.53,51,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.53,52,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.53,54,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.53,56,p,2,inf,0.0,"rgb(255, 0, 0)"
0.53,57,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.53,58,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.53,59,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.53,61,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.53,62,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.53,63,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.53,64,p,1,inf,0.0,"rgb(255, 0, 0)"
0.53,65,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.53,66,p,3,0.63,1.0,"rgb(188.0, 188.0, 255.0)"
0.53,68,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.53,69,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.53,70,p,6,0.63,0.777,"rgb(188.0, 188.0, 255.0)"
0.53,71,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.53,72,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.53,73,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.53,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.53,76,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.53,78,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.53,79,p,11,0.72,0.671,"rgb(142.0, 142.0, 255.0)"
0.53,80,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.53,81,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.53,82,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.53,83,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.53,84,p,8,2.11,0.0917,"rgb(255, 0, 0)"
0.53,85,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.53,86,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.53,87,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.53,88,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.53,89,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.53,90,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.53,91,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.53,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.53,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.53,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.53,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.53,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.53,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.53,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.53,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.53,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.54,2,p,1376,1.66,5.17e-40,"rgb(255, 0, 0)"
0.54,4,p,388,1.59,1.62e-10,"rgb(255, 0, 0)"
0.54,5,p,189,1.39,0.00159,"rgb(255, 0, 0)"
0.54,6,p,125,1.03,0.786,"rgb(255, 0, 0)"
0.54,7,p,76,0.66,0.031,"rgb(174.0, 174.0, 255.0)"
0.54,8,p,59,0.65,0.0572,"rgb(178.0, 178.0, 255.0)"
0.54,9,p,40,0.27,2.03e-05,"rgb(255.0, 138.0, 138.0)"
0.54,10,p,24,0.18,0.000111,"rgb(255.0, 92.0, 92.0)"
0.54,11,p,16,0.99,1.0,"rgb(4.000000000000014, 4.000000000000014, 255.0)"
0.54,13,p,13,0.56,0.344,"rgb(224.0, 224.0, 255.0)"
0.54,14,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.54,15,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.54,16,p,8,0.76,1.0,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.54,17,p,5,0.85,1.0,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.54,18,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.54,19,p,2,inf,0.0,"rgb(255, 0, 0)"
0.54,20,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.54,21,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.54,22,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.54,23,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.54,24,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.54,41,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.54,44,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.54,48,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.54,51,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.54,52,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.54,54,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.54,56,p,2,inf,0.0,"rgb(255, 0, 0)"
0.54,57,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.54,58,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.54,59,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.54,61,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.54,62,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.54,63,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.54,64,p,1,inf,0.0,"rgb(255, 0, 0)"
0.54,65,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.54,66,p,3,0.63,1.0,"rgb(188.0, 188.0, 255.0)"
0.54,68,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.54,69,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.54,70,p,6,0.63,0.777,"rgb(188.0, 188.0, 255.0)"
0.54,71,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.54,72,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.54,73,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.54,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.54,76,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.54,78,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.54,79,p,11,0.72,0.671,"rgb(142.0, 142.0, 255.0)"
0.54,80,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.54,81,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.54,82,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.54,83,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.54,84,p,8,2.11,0.0917,"rgb(255, 0, 0)"
0.54,85,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.54,86,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.54,87,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.54,88,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.54,89,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.54,90,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.54,91,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.54,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.54,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.54,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.54,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.54,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.54,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.54,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.54,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.54,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.55,2,p,1329,1.64,2.26e-36,"rgb(255, 0, 0)"
0.55,4,p,355,1.6,7.56e-10,"rgb(255, 0, 0)"
0.55,5,p,179,1.5,0.000176,"rgb(255, 0, 0)"
0.55,6,p,121,0.86,0.352,"rgb(70.0, 70.0, 255.0)"
0.55,7,p,81,1.07,0.671,"rgb(255, 0, 0)"
0.55,8,p,53,0.5,0.00437,"rgb(254.0, 254.0, 255.0)"
0.55,9,p,35,0.38,0.00217,"rgb(255.0, 194.0, 194.0)"
0.55,10,p,24,0.18,0.000111,"rgb(255.0, 92.0, 92.0)"
0.55,11,p,14,0.7,0.572,"rgb(152.0, 152.0, 255.0)"
0.55,13,p,11,0.48,0.232,"rgb(255.0, 243.99999999999997, 243.99999999999997)"
0.55,14,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.55,15,p,11,0.0,0.000445,"rgb(255.0, 0.0, 0.0)"
