Blob length,Hydrophobicity threshold H*,Number of dSNPs,Number of nSNPs,Total Number of SNPs,Enrichment of dSNPs,p value
11,0.07,50,88,138,0.72,0.0189
13,0.07,58,93,151,0.79,0.079
14,0.07,56,85,141,0.84,0.199
15,0.07,96,86,182,1.42,0.00123
16,0.07,54,97,151,0.71,0.00836
17,0.07,58,107,165,0.69,0.00318
18,0.07,67,104,171,0.82,0.108
19,0.07,101,113,214,1.13,0.203
20,0.07,92,130,222,0.9,0.322
21,0.07,69,160,229,0.55,3.65e-08
22,0.07,63,138,201,0.58,2.38e-06
23,0.07,81,104,185,0.99,0.956
24,0.07,91,119,210,0.97,0.836
25,0.07,60,125,185,0.61,4.16e-05
27,0.07,115,154,269,0.95,0.586
28,0.07,115,150,265,0.97,0.818
29,0.07,109,131,240,1.05,0.554
30,0.07,58,112,170,0.66,0.000768
31,0.07,66,137,203,0.61,1.71e-05
32,0.07,114,147,261,0.98,0.926
33,0.07,72,144,216,0.63,4.12e-05
34,0.07,73,138,211,0.67,0.000312
35,0.07,76,184,260,0.52,3.71e-10
36,0.07,90,136,226,0.84,0.0999
37,0.07,74,147,221,0.64,4.06e-05
38,0.07,116,180,296,0.82,0.0286
39,0.07,59,124,183,0.6,3.12e-05
40,0.07,79,150,229,0.67,0.000154
41,0.07,120,216,336,0.7,5.38e-05
42,0.07,118,128,246,1.17,0.0901
43,0.07,118,137,255,1.09,0.335
44,0.07,107,148,255,0.92,0.404
45,0.07,121,166,287,0.92,0.405
47,0.07,109,145,254,0.95,0.673
48,0.07,78,154,232,0.64,3.37e-05
49,0.07,128,190,318,0.85,0.0781
50,0.07,82,139,221,0.75,0.0073
51,0.07,98,160,258,0.78,0.0109
52,0.07,120,162,282,0.94,0.535
53,0.07,116,160,276,0.92,0.396
54,0.07,75,185,260,0.51,1.38e-10
55,0.07,117,190,307,0.78,0.00605
56,0.07,130,151,281,1.09,0.312
57,0.07,176,238,414,0.94,0.42
58,0.07,85,193,278,0.56,3.44e-09
59,0.07,91,141,232,0.82,0.0572
60,0.07,105,165,270,0.81,0.0279
61,0.07,85,156,241,0.69,0.000352
62,0.07,89,156,245,0.72,0.00154
63,0.07,107,155,262,0.88,0.174
64,0.07,124,190,314,0.83,0.0332
65,0.07,141,194,335,0.92,0.351
66,0.07,138,187,325,0.94,0.458
68,0.07,88,182,270,0.61,7.49e-07
69,0.07,125,180,305,0.88,0.165
70,0.07,151,185,336,1.03,0.648
71,0.07,84,197,281,0.54,5.05e-10
72,0.07,129,179,308,0.91,0.332
73,0.07,172,216,388,1.01,0.878
74,0.07,98,163,261,0.76,0.00608
75,0.07,172,193,365,1.13,0.113
76,0.07,66,120,186,0.7,0.00235
77,0.07,133,155,288,1.09,0.319
78,0.07,56,155,211,0.46,2.91e-11
79,0.07,98,188,286,0.66,1.48e-05
80,0.07,121,170,291,0.9,0.279
81,0.07,93,150,243,0.79,0.0187
82,0.07,134,147,281,1.16,0.0939
83,0.07,75,182,257,0.52,3.94e-10
84,0.07,134,157,291,1.08,0.345
85,0.07,113,165,278,0.87,0.135
86,0.07,196,185,381,1.34,7.82e-05
87,0.07,131,186,317,0.89,0.214
88,0.07,170,160,330,1.35,0.000207
89,0.07,167,185,352,1.14,0.0813
90,0.07,73,120,193,0.77,0.0235
91,0.07,148,173,321,1.08,0.324
92,0.07,176,183,359,1.22,0.00966
93,0.07,62,156,218,0.5,1.61e-09
94,0.07,108,160,268,0.86,0.108
95,0.07,120,118,238,1.29,0.00687
96,0.07,161,146,307,1.4,4.71e-05
97,0.07,92,159,251,0.73,0.00231
98,0.07,161,214,375,0.95,0.589
99,0.07,188,184,372,1.3,0.000633
100,0.07,152,148,300,1.3,0.0016
2,0.08,3,6,9,0.63,0.642
4,0.08,26,58,84,0.57,0.00232
5,0.08,33,71,104,0.59,0.00128
6,0.08,21,62,83,0.43,1.12e-05
7,0.08,60,68,128,1.12,0.374
8,0.08,67,76,143,1.12,0.365
9,0.08,40,94,134,0.54,2.04e-05
10,0.08,61,81,142,0.95,0.802
11,0.08,57,118,175,0.61,7.63e-05
13,0.08,96,127,223,0.96,0.726
14,0.08,66,100,166,0.84,0.158
15,0.08,111,116,227,1.21,0.0464
16,0.08,65,106,171,0.78,0.0425
17,0.08,65,137,202,0.6,1.09e-05
18,0.08,90,134,224,0.85,0.131
19,0.08,124,140,264,1.12,0.198
20,0.08,113,175,288,0.82,0.0328
21,0.08,82,186,268,0.56,7.81e-09
22,0.08,70,163,233,0.54,2.27e-08
23,0.08,97,143,240,0.86,0.144
24,0.08,128,156,284,1.04,0.651
25,0.08,87,149,236,0.74,0.00411
27,0.08,129,182,311,0.9,0.241
28,0.08,135,181,316,0.95,0.557
29,0.08,112,151,263,0.94,0.551
30,0.08,64,146,210,0.56,2.58e-07
31,0.08,110,165,275,0.85,0.0788
32,0.08,149,166,315,1.14,0.115
33,0.08,81,178,259,0.58,7.09e-08
34,0.08,85,162,247,0.67,7.68e-05
35,0.08,81,211,292,0.49,2.79e-13
36,0.08,122,163,285,0.95,0.596
37,0.08,114,187,301,0.77,0.00496
38,0.08,136,192,328,0.9,0.222
39,0.08,72,153,225,0.6,2.45e-06
40,0.08,101,170,271,0.75,0.00323
41,0.08,130,266,396,0.62,3.59e-09
42,0.08,172,158,330,1.38,5.18e-05
43,0.08,115,175,290,0.83,0.0496
44,0.08,107,170,277,0.8,0.0173
45,0.08,149,181,330,1.04,0.585
47,0.08,112,178,290,0.8,0.0158
48,0.08,122,182,304,0.85,0.072
49,0.08,112,219,331,0.65,9.89e-07
50,0.08,124,174,298,0.9,0.285
51,0.08,113,190,303,0.75,0.0021
52,0.08,133,166,299,1.02,0.827
53,0.08,117,175,292,0.85,0.0732
54,0.08,107,201,308,0.67,1.65e-05
55,0.08,168,209,377,1.02,0.785
56,0.08,146,187,333,0.99,0.934
57,0.08,218,270,488,1.02,0.705
58,0.08,106,231,337,0.58,1.24e-09
59,0.08,103,161,264,0.81,0.0327
60,0.08,117,202,319,0.73,0.00054
61,0.08,105,201,306,0.66,7.86e-06
62,0.08,94,149,243,0.8,0.0297
63,0.08,114,167,281,0.87,0.126
64,0.08,155,190,345,1.03,0.652
65,0.08,127,215,342,0.75,0.000796
66,0.08,162,198,360,1.04,0.63
68,0.08,127,218,345,0.74,0.000372
69,0.08,148,218,366,0.86,0.0664
70,0.08,176,191,367,1.17,0.0411
71,0.08,94,211,305,0.56,1.19e-09
72,0.08,140,191,331,0.93,0.414
73,0.08,201,221,422,1.15,0.0441
74,0.08,111,184,295,0.76,0.00357
75,0.08,169,218,387,0.98,0.878
76,0.08,89,138,227,0.82,0.0609
77,0.08,146,171,317,1.08,0.342
78,0.08,60,173,233,0.44,2.98e-13
79,0.08,113,217,330,0.66,2.79e-06
80,0.08,137,194,331,0.9,0.209
81,0.08,105,169,274,0.79,0.0133
82,0.08,134,149,283,1.14,0.127
83,0.08,74,177,251,0.53,1.48e-09
84,0.08,127,175,302,0.92,0.37
85,0.08,140,188,328,0.94,0.537
86,0.08,202,194,396,1.32,0.000137
87,0.08,55,193,248,0.36,2e-19
88,0.08,199,178,377,1.42,3.08e-06
89,0.08,155,194,349,1.01,0.871
90,0.08,93,123,216,0.96,0.722
91,0.08,176,195,371,1.14,0.0752
92,0.08,170,190,360,1.13,0.101
93,0.08,127,172,299,0.94,0.491
94,0.08,112,162,274,0.88,0.169
95,0.08,125,146,271,1.09,0.35
96,0.08,179,158,337,1.44,4.4e-06
97,0.08,95,162,257,0.74,0.00294
98,0.08,181,217,398,1.06,0.443
99,0.08,200,193,393,1.31,0.000213
100,0.08,165,157,322,1.33,0.000369
2,0.09,0,8,8,0.0,0.00406
4,0.09,27,64,91,0.53,0.00041
5,0.09,37,85,122,0.55,8.64e-05
6,0.09,24,75,99,0.41,3.29e-07
7,0.09,65,69,134,1.19,0.154
8,0.09,80,83,163,1.22,0.0827
9,0.09,43,114,157,0.48,6.1e-08
10,0.09,79,92,171,1.09,0.444
11,0.09,71,158,229,0.57,2.26e-07
13,0.09,107,134,241,1.01,0.884
14,0.09,93,126,219,0.94,0.58
15,0.09,111,123,234,1.14,0.154
16,0.09,73,120,193,0.77,0.0235
17,0.09,82,150,232,0.69,0.000538
18,0.09,109,151,260,0.92,0.383
19,0.09,133,167,300,1.01,0.896
20,0.09,119,196,315,0.77,0.00323
21,0.09,94,186,280,0.64,4.15e-06
22,0.09,89,187,276,0.6,2.85e-07
23,0.09,104,161,265,0.82,0.0407
24,0.09,118,167,285,0.9,0.256
25,0.09,110,187,297,0.75,0.00147
27,0.09,143,252,395,0.72,3.59e-05
28,0.09,148,199,347,0.94,0.496
29,0.09,136,181,317,0.95,0.615
30,0.09,78,159,237,0.62,7.26e-06
31,0.09,117,181,298,0.82,0.0291
32,0.09,157,185,342,1.08,0.361
33,0.09,96,192,288,0.63,1.78e-06
34,0.09,106,198,304,0.68,2.46e-05
35,0.09,91,234,325,0.49,2.89e-14
36,0.09,136,195,331,0.88,0.157
37,0.09,160,201,361,1.01,0.905
38,0.09,156,207,363,0.96,0.61
39,0.09,90,179,269,0.64,4.99e-06
40,0.09,128,198,326,0.82,0.0222
41,0.09,154,288,442,0.68,2.82e-07
42,0.09,185,175,360,1.34,0.000121
43,0.09,139,194,333,0.91,0.274
44,0.09,135,189,324,0.91,0.267
45,0.09,156,228,384,0.87,0.0786
47,0.09,154,196,350,1.0,1.0
48,0.09,130,218,348,0.76,0.000994
49,0.09,118,207,325,0.72,0.000223
50,0.09,125,200,325,0.79,0.00836
51,0.09,135,201,336,0.85,0.0612
52,0.09,141,170,311,1.05,0.544
53,0.09,130,181,311,0.91,0.314
54,0.09,109,212,321,0.65,2.12e-06
55,0.09,176,256,432,0.87,0.0716
56,0.09,152,217,369,0.89,0.145
57,0.09,241,241,482,1.27,0.000358
58,0.09,122,243,365,0.64,9.35e-08
59,0.09,105,174,279,0.77,0.00473
60,0.09,127,207,334,0.78,0.00366
61,0.09,145,218,363,0.84,0.0389
62,0.09,108,166,274,0.82,0.0439
63,0.09,114,197,311,0.73,0.000619
64,0.09,174,205,379,1.08,0.324
65,0.09,154,233,387,0.84,0.0264
66,0.09,164,219,383,0.95,0.541
68,0.09,128,231,359,0.7,2.62e-05
69,0.09,183,231,414,1.0,0.941
70,0.09,182,224,406,1.03,0.678
71,0.09,109,207,316,0.67,7.45e-06
72,0.09,162,196,358,1.05,0.545
73,0.09,201,227,428,1.12,0.107
74,0.09,160,187,347,1.08,0.302
75,0.09,154,236,390,0.83,0.0168
76,0.09,81,147,228,0.7,0.000791
77,0.09,188,180,368,1.32,0.000209
78,0.09,74,186,260,0.5,5.06e-11
79,0.09,121,192,313,0.8,0.0129
80,0.09,157,207,364,0.96,0.666
81,0.09,87,187,274,0.59,9.29e-08
82,0.09,134,174,308,0.98,0.831
83,0.09,78,174,252,0.57,5.02e-08
84,0.09,128,186,314,0.87,0.126
85,0.09,158,199,357,1.01,0.904
86,0.09,183,205,388,1.13,0.0975
87,0.09,155,205,360,0.96,0.636
88,0.09,188,196,384,1.22,0.00872
89,0.09,153,178,331,1.09,0.29
90,0.09,102,145,247,0.89,0.261
91,0.09,190,197,387,1.22,0.00699
92,0.09,180,208,388,1.1,0.21
93,0.09,118,185,303,0.81,0.02
94,0.09,178,164,342,1.38,4.85e-05
95,0.09,124,149,273,1.06,0.548
96,0.09,184,177,361,1.32,0.000305
97,0.09,127,168,295,0.96,0.663
98,0.09,177,196,373,1.14,0.0759
99,0.09,220,186,406,1.5,1.62e-08
100,0.09,173,173,346,1.27,0.00231
2,0.1,0,8,8,0.0,0.00406
4,0.1,36,110,146,0.41,9.94e-10
5,0.1,46,131,177,0.45,4.18e-10
6,0.1,60,123,183,0.62,7.01e-05
7,0.1,99,140,239,0.9,0.294
8,0.1,118,157,275,0.95,0.652
9,0.1,75,147,222,0.65,6.1e-05
10,0.1,97,158,255,0.78,0.0119
11,0.1,123,248,371,0.63,3.09e-08
13,0.1,146,230,376,0.8,0.00731
14,0.1,132,206,338,0.81,0.0163
15,0.1,174,223,397,0.99,0.94
16,0.1,105,187,292,0.71,0.000276
17,0.1,145,219,364,0.84,0.0357
18,0.1,150,244,394,0.78,0.00165
19,0.1,184,257,441,0.91,0.204
20,0.1,181,299,480,0.77,0.000219
21,0.1,138,271,409,0.65,3.73e-08
22,0.1,143,260,403,0.7,5.12e-06
23,0.1,176,232,408,0.96,0.63
24,0.1,166,274,440,0.77,0.000434
25,0.1,142,283,425,0.64,7e-09
27,0.1,210,334,544,0.8,0.000738
28,0.1,200,295,495,0.86,0.0324
29,0.1,199,296,495,0.85,0.0233
30,0.1,135,250,385,0.68,3.28e-06
31,0.1,190,252,442,0.96,0.569
32,0.1,213,253,466,1.07,0.338
33,0.1,131,256,387,0.65,1.12e-07
34,0.1,160,299,459,0.68,1.92e-07
35,0.1,208,291,499,0.91,0.164
36,0.1,126,258,384,0.62,6.02e-09
37,0.1,205,272,477,0.96,0.537
38,0.1,214,247,461,1.1,0.172
39,0.1,102,235,337,0.55,2.84e-11
40,0.1,179,285,464,0.8,0.00184
41,0.1,203,309,512,0.83,0.00833
42,0.1,239,260,499,1.17,0.0189
43,0.1,250,270,520,1.17,0.0132
44,0.1,174,260,434,0.85,0.0298
45,0.1,192,259,451,0.94,0.419
47,0.1,192,250,442,0.97,0.748
48,0.1,153,292,445,0.66,6.65e-08
49,0.1,193,255,448,0.96,0.596
50,0.1,123,236,359,0.66,9.68e-07
51,0.1,212,289,501,0.93,0.303
52,0.1,184,238,422,0.98,0.826
53,0.1,238,276,514,1.09,0.174
54,0.1,110,253,363,0.55,6e-12
55,0.1,278,285,563,1.24,0.000559
56,0.1,234,249,483,1.19,0.00892
57,0.1,240,286,526,1.06,0.332
58,0.1,159,264,423,0.76,0.000439
59,0.1,146,215,361,0.86,0.0703
60,0.1,161,243,404,0.84,0.0247
61,0.1,205,265,470,0.98,0.808
62,0.1,190,198,388,1.22,0.00806
63,0.1,107,252,359,0.54,1.19e-12
64,0.1,185,221,406,1.06,0.403
65,0.1,224,241,465,1.18,0.0163
66,0.1,166,274,440,0.77,0.000434
68,0.1,165,289,454,0.72,1.3e-05
69,0.1,193,272,465,0.9,0.15
70,0.1,134,249,383,0.68,2.66e-06
71,0.1,186,246,432,0.96,0.589
72,0.1,226,194,420,1.48,3.21e-08
73,0.1,248,248,496,1.27,0.000287
74,0.1,148,209,357,0.9,0.197
75,0.1,151,264,415,0.73,3.45e-05
76,0.1,91,206,297,0.56,1.23e-09
77,0.1,214,183,397,1.48,5.3e-08
78,0.1,115,230,345,0.63,1.73e-07
79,0.1,141,236,377,0.76,0.000623
80,0.1,178,239,417,0.94,0.465
81,0.1,95,218,313,0.55,1.89e-10
82,0.1,124,177,301,0.89,0.203
83,0.1,170,211,381,1.02,0.756
84,0.1,145,219,364,0.84,0.0357
85,0.1,201,216,417,1.18,0.0211
86,0.1,184,213,397,1.1,0.216
87,0.1,83,178,261,0.59,2.26e-07
88,0.1,211,212,423,1.26,0.00111
89,0.1,175,207,382,1.07,0.346
90,0.1,121,150,271,1.02,0.782
91,0.1,285,231,516,1.56,1.75e-12
92,0.1,203,187,390,1.38,1.4e-05
93,0.1,75,222,297,0.43,1.85e-17
94,0.1,146,151,297,1.23,0.0168
95,0.1,151,144,295,1.33,0.000704
96,0.1,166,182,348,1.16,0.0655
97,0.1,143,184,327,0.99,0.901
98,0.1,143,198,341,0.92,0.316
99,0.1,256,175,431,1.85,2.28e-19
100,0.1,169,173,342,1.24,0.00681
2,0.11,0,8,8,0.0,0.00406
4,0.11,57,161,218,0.45,4.29e-12
5,0.11,66,192,258,0.44,7.08e-15
6,0.11,133,221,354,0.76,0.00124
7,0.11,149,248,397,0.76,0.00057
8,0.11,171,280,451,0.77,0.000565
9,0.11,131,259,390,0.64,4.97e-08
10,0.11,179,255,434,0.89,0.12
11,0.11,197,362,559,0.69,3.07e-08
13,0.11,238,351,589,0.86,0.0185
14,0.11,194,325,519,0.76,5.15e-05
15,0.11,219,334,553,0.83,0.00534
16,0.11,203,330,533,0.78,0.000238
17,0.11,202,357,559,0.72,6.51e-07
18,0.11,179,336,515,0.68,2.23e-08
19,0.11,241,358,599,0.85,0.0131
20,0.11,249,456,705,0.69,7.14e-10
21,0.11,241,383,624,0.8,0.000299
22,0.11,214,354,568,0.77,5.53e-05
23,0.11,219,338,557,0.82,0.00284
24,0.11,222,353,575,0.8,0.000531
25,0.11,220,375,595,0.74,4.4e-06
27,0.11,277,508,785,0.69,5.86e-11
28,0.11,292,384,676,0.96,0.564
29,0.11,298,413,711,0.91,0.126
30,0.11,177,343,520,0.65,1.39e-09
31,0.11,279,372,651,0.95,0.412
32,0.11,307,373,680,1.04,0.446
33,0.11,243,370,613,0.83,0.00358
34,0.11,239,410,649,0.74,9.71e-07
35,0.11,271,357,628,0.96,0.549
36,0.11,226,366,592,0.78,0.000135
37,0.11,237,349,586,0.86,0.0197
38,0.11,256,302,558,1.07,0.242
39,0.11,194,301,495,0.82,0.00412
40,0.11,247,360,607,0.87,0.0273
41,0.11,282,368,650,0.97,0.658
42,0.11,270,306,576,1.12,0.0655
43,0.11,230,316,546,0.92,0.239
44,0.11,258,322,580,1.02,0.777
45,0.11,267,286,553,1.18,0.00677
47,0.11,210,296,506,0.9,0.131
48,0.11,245,309,554,1.01,0.923
49,0.11,216,305,521,0.9,0.12
50,0.11,215,249,464,1.09,0.185
51,0.11,246,294,540,1.06,0.356
52,0.11,206,361,567,0.72,1.02e-06
53,0.11,303,300,603,1.28,3.33e-05
54,0.11,174,297,471,0.74,4.08e-05
55,0.11,333,337,670,1.25,6.15e-05
56,0.11,235,258,493,1.15,0.0292
57,0.11,282,299,581,1.2,0.00324
58,0.11,183,308,491,0.75,6.41e-05
59,0.11,202,265,467,0.97,0.652
60,0.11,223,290,513,0.97,0.74
61,0.11,258,289,547,1.13,0.0497
62,0.11,172,243,415,0.9,0.158
63,0.11,173,254,427,0.86,0.0555
64,0.11,191,268,459,0.9,0.167
65,0.11,213,263,476,1.03,0.676
66,0.11,184,269,453,0.87,0.0536
68,0.11,187,280,467,0.85,0.0216
69,0.11,194,232,426,1.06,0.415
70,0.11,251,267,518,1.19,0.00628
71,0.11,198,237,435,1.06,0.419
72,0.11,214,225,439,1.21,0.00747
73,0.11,245,236,481,1.32,3.72e-05
74,0.11,193,217,410,1.13,0.0991
75,0.11,218,219,437,1.26,0.000889
76,0.11,166,221,387,0.95,0.569
77,0.11,172,222,394,0.98,0.85
78,0.11,117,226,343,0.66,1.21e-06
79,0.11,234,197,431,1.51,3.8e-09
80,0.11,243,246,489,1.25,0.000619
81,0.11,151,200,351,0.96,0.632
82,0.11,135,193,328,0.89,0.167
83,0.11,166,244,410,0.86,0.0553
84,0.11,233,243,476,1.22,0.00372
85,0.11,143,206,349,0.88,0.135
86,0.11,182,183,365,1.26,0.0023
87,0.11,157,219,376,0.91,0.252
88,0.11,218,188,406,1.47,7.94e-08
89,0.11,115,171,286,0.85,0.0922
90,0.11,200,136,336,1.86,1.15e-15
91,0.11,264,217,481,1.54,3.69e-11
92,0.11,136,167,303,1.03,0.694
93,0.11,64,143,207,0.57,8.51e-07
94,0.11,145,138,283,1.33,0.000902
95,0.11,166,140,306,1.5,8.27e-07
96,0.11,174,151,325,1.46,2.12e-06
97,0.11,172,151,323,1.44,5.14e-06
98,0.11,89,152,241,0.74,0.00389
99,0.11,198,155,353,1.62,2.49e-10
100,0.11,215,130,345,2.1,3.24e-22
2,0.12,0,7,7,0.0,0.00859
4,0.12,71,171,242,0.53,2.23e-09
5,0.12,69,212,281,0.41,9.24e-18
6,0.12,151,251,402,0.76,0.000611
7,0.12,157,269,426,0.74,8.44e-05
8,0.12,182,304,486,0.76,0.000113
9,0.12,161,278,439,0.73,4.06e-05
10,0.12,198,286,484,0.88,0.066
11,0.12,214,390,604,0.7,1.86e-08
13,0.12,270,389,659,0.88,0.0337
14,0.12,226,359,585,0.8,0.000474
15,0.12,288,361,649,1.01,0.835
16,0.12,229,350,579,0.83,0.00406
17,0.12,217,364,581,0.76,1.69e-05
18,0.12,194,378,572,0.65,1.4e-10
19,0.12,271,390,661,0.88,0.0364
20,0.12,267,486,753,0.7,3.38e-10
21,0.12,256,407,663,0.8,0.000189
22,0.12,285,366,651,0.99,0.859
23,0.12,220,373,593,0.75,6.34e-06
24,0.12,260,392,652,0.84,0.00426
25,0.12,269,424,693,0.8,0.000228
27,0.12,339,536,875,0.8,2.51e-05
28,0.12,304,384,688,1.0,0.931
29,0.12,304,420,724,0.92,0.136
30,0.12,199,373,572,0.68,4.38e-09
31,0.12,292,377,669,0.98,0.793
32,0.12,327,387,714,1.07,0.216
33,0.12,304,413,717,0.93,0.242
34,0.12,268,428,696,0.79,9.03e-05
35,0.12,257,383,640,0.85,0.00849
36,0.12,258,381,639,0.86,0.0127
37,0.12,228,373,601,0.77,6.68e-05
38,0.12,249,365,614,0.86,0.0209
39,0.12,230,315,545,0.93,0.251
40,0.12,267,384,651,0.88,0.0376
41,0.12,258,376,634,0.87,0.0246
42,0.12,315,324,639,1.23,0.0003
43,0.12,272,350,622,0.99,0.832
44,0.12,308,335,643,1.17,0.00787
45,0.12,259,291,550,1.13,0.0546
47,0.12,232,342,574,0.86,0.0201
48,0.12,285,336,621,1.08,0.217
49,0.12,224,322,546,0.88,0.0587
50,0.12,279,265,544,1.33,3.77e-06
51,0.12,249,305,554,1.04,0.582
52,0.12,199,339,538,0.74,1.27e-05
53,0.12,310,292,602,1.35,4.82e-07
54,0.12,188,296,484,0.81,0.00224
55,0.12,254,321,575,1.0,0.95
56,0.12,231,257,488,1.14,0.0484
57,0.12,289,305,594,1.2,0.00233
58,0.12,199,331,530,0.76,6.85e-05
59,0.12,178,250,428,0.9,0.186
60,0.12,212,288,500,0.93,0.334
61,0.12,299,283,582,1.34,1.26e-06
62,0.12,161,253,414,0.81,0.00557
63,0.12,166,261,427,0.81,0.0046
64,0.12,211,258,469,1.04,0.598
65,0.12,184,262,446,0.89,0.116
66,0.12,211,281,492,0.95,0.5
68,0.12,176,277,453,0.81,0.00348
69,0.12,211,222,433,1.21,0.00794
70,0.12,274,257,531,1.35,1.88e-06
71,0.12,215,228,443,1.2,0.00984
72,0.12,198,211,409,1.19,0.0159
73,0.12,248,184,432,1.71,6.78e-15
74,0.12,198,227,425,1.11,0.154
75,0.12,250,215,465,1.47,6.87e-09
76,0.12,149,217,366,0.87,0.0916
77,0.12,168,217,385,0.98,0.848
78,0.12,110,220,330,0.63,3.16e-07
79,0.12,227,195,422,1.48,2.81e-08
80,0.12,214,249,463,1.09,0.21
81,0.12,126,197,323,0.81,0.0176
82,0.12,154,192,346,1.02,0.807
83,0.12,159,221,380,0.91,0.255
84,0.12,226,234,460,1.22,0.00311
85,0.12,145,184,329,1.0,1.0
86,0.12,170,180,350,1.2,0.0206
87,0.12,164,205,369,1.01,0.844
88,0.12,221,166,387,1.69,6.78e-13
89,0.12,100,162,262,0.78,0.013
90,0.12,225,141,366,2.02,2.4900000000000004e-21
91,0.12,270,214,484,1.6,5.61e-13
92,0.12,149,153,302,1.23,0.012
93,0.12,88,140,228,0.8,0.0318
94,0.12,153,146,299,1.33,0.000757
95,0.12,169,144,313,1.49,1.18e-06
96,0.12,135,134,269,1.28,0.00545
97,0.12,161,148,309,1.38,9.48e-05
98,0.12,93,147,240,0.8,0.0322
99,0.12,194,136,330,1.81,4.13e-14
100,0.12,224,133,357,2.14,3.94e-24
2,0.13,0,9,9,0.0,0.00193
4,0.13,79,175,254,0.57,6.91e-08
5,0.13,73,221,294,0.42,5.62e-18
6,0.13,161,267,428,0.76,0.000416
7,0.13,162,281,443,0.73,2.87e-05
8,0.13,198,334,532,0.75,2.9e-05
9,0.13,169,285,454,0.75,0.000116
10,0.13,210,292,502,0.91,0.186
11,0.13,236,405,641,0.74,1.11e-06
13,0.13,301,421,722,0.91,0.0872
14,0.13,240,365,605,0.83,0.00406
15,0.13,302,365,667,1.05,0.407
16,0.13,249,373,622,0.85,0.00766
17,0.13,223,370,593,0.76,2.92e-05
18,0.13,216,384,600,0.71,1.66e-07
19,0.13,264,412,676,0.81,0.00054
20,0.13,275,488,763,0.71,3.5e-09
21,0.13,259,430,689,0.76,5.76e-06
22,0.13,291,377,668,0.98,0.749
23,0.13,228,393,621,0.74,1.18e-06
24,0.13,259,416,675,0.79,8.03e-05
25,0.13,269,439,708,0.78,1.71e-05
27,0.13,346,548,894,0.8,1.79e-05
28,0.13,309,385,694,1.02,0.751
29,0.13,346,422,768,1.04,0.457
30,0.13,203,386,589,0.67,6.64e-10
31,0.13,301,391,692,0.98,0.71
32,0.13,315,393,708,1.02,0.775
33,0.13,322,438,760,0.93,0.213
34,0.13,263,414,677,0.81,0.000296
35,0.13,251,396,647,0.8,0.000375
36,0.13,295,381,676,0.98,0.772
37,0.13,230,394,624,0.74,1.64e-06
38,0.13,249,353,602,0.89,0.0807
39,0.13,253,323,576,0.99,0.95
40,0.13,252,371,623,0.86,0.016
41,0.13,251,379,630,0.84,0.0048
42,0.13,282,335,617,1.07,0.266
43,0.13,277,349,626,1.01,0.904
44,0.13,308,358,666,1.09,0.127
45,0.13,251,308,559,1.03,0.584
47,0.13,257,344,601,0.95,0.41
48,0.13,279,341,620,1.04,0.54
49,0.13,209,317,526,0.84,0.00838
50,0.13,293,281,574,1.32,4.4e-06
51,0.13,291,316,607,1.17,0.00909
52,0.13,215,352,567,0.77,9.96e-05
53,0.13,299,289,588,1.31,5.99e-06
54,0.13,194,300,494,0.82,0.00498
55,0.13,263,316,579,1.06,0.373
56,0.13,239,269,508,1.13,0.0678
57,0.13,294,327,621,1.14,0.0264
58,0.13,181,328,509,0.7,4.07e-07
59,0.13,198,260,458,0.97,0.649
60,0.13,205,279,484,0.93,0.327
61,0.13,288,283,571,1.29,3.03e-05
62,0.13,163,273,436,0.76,0.000219
63,0.13,197,250,447,1.0,1.0
64,0.13,194,257,451,0.96,0.573
65,0.13,199,285,484,0.89,0.0877
66,0.13,216,272,488,1.01,0.918
68,0.13,180,264,444,0.86,0.0514
69,0.13,202,218,420,1.17,0.024
70,0.13,252,247,499,1.29,7.58e-05
71,0.13,252,227,479,1.41,2.2e-07
72,0.13,193,203,396,1.21,0.0112
73,0.13,249,189,438,1.67,5.87e-14
74,0.13,205,220,425,1.18,0.0182
75,0.13,258,224,482,1.46,8.83e-09
76,0.13,152,215,367,0.9,0.19
77,0.13,180,217,397,1.05,0.49
78,0.13,105,211,316,0.63,4.1e-07
79,0.13,203,190,393,1.35,3.42e-05
80,0.13,199,228,427,1.11,0.155
81,0.13,104,195,299,0.68,2.54e-05
82,0.13,160,175,335,1.16,0.0664
83,0.13,128,206,334,0.79,0.00586
84,0.13,199,224,423,1.13,0.0967
85,0.13,142,188,330,0.96,0.651
86,0.13,170,181,351,1.19,0.0261
87,0.13,170,190,360,1.13,0.101
88,0.13,218,174,392,1.59,1.99e-10
89,0.13,96,148,244,0.82,0.0571
90,0.13,236,148,384,2.02,2.38e-22
91,0.13,269,209,478,1.63,8.71e-14
92,0.13,150,148,298,1.28,0.00296
93,0.13,97,139,236,0.88,0.251
94,0.13,136,156,292,1.11,0.24
95,0.13,167,144,311,1.47,2.41e-06
96,0.13,134,131,265,1.3,0.00359
97,0.13,172,147,319,1.48,9.65e-07
98,0.13,94,131,225,0.91,0.402
99,0.13,193,128,321,1.91,3.31e-16
100,0.13,208,124,332,2.13,2.5000000000000002e-22
2,0.14,7,20,27,0.44,0.0226
4,0.14,91,218,309,0.53,1.44e-11
5,0.14,97,266,363,0.46,4.22e-18
6,0.14,190,307,497,0.78,0.000552
7,0.14,207,324,531,0.81,0.00186
8,0.14,208,384,592,0.69,8.63e-09
